Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageTimeWorking,Holidays,AverageInTime,AverageOutTime,WorkingTimeEval
30,No,Travel_Rarely,Research & Development,11,4,Medical,4160,Male,2,Laboratory Technician,Divorced,171690,1.0,17,8,2,1.0,2,1,0,0,3,3,4.0,3.0,3.0,6.3886111111111115,28,10.014166666666666,16.40277777777778,0
38,No,Travel_Frequently,Sales,18,4,Life Sciences,4161,Male,2,Healthcare Representative,Single,41620,0.0,15,8,1,10.0,1,9,1,8,3,3,4.0,3.0,3.0,7.987222222222222,31,9.984722222222222,17.971944444444443,0
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4162,Male,1,Sales Executive,Married,92040,6.0,23,8,1,17.0,2,7,7,7,3,4,3.0,3.0,2.0,7.8075,27,9.993333333333334,17.800833333333333,0
35,No,Travel_Rarely,Human Resources,3,4,Human Resources,4163,Male,2,Manager,Married,32940,0.0,11,8,0,6.0,2,5,0,3,3,3,1.0,2.0,3.0,7.506111111111111,29,10.008333333333333,17.514444444444443,0
29,No,Travel_Rarely,Sales,29,4,Life Sciences,4164,Male,2,Laboratory Technician,Single,21270,0.0,11,8,1,10.0,3,9,0,8,2,3,4.0,3.0,3.0,10.70138888888889,13,10.002222222222223,20.703611111111112,2
31,No,Travel_Rarely,Research & Development,2,2,Medical,4165,Male,2,Laboratory Technician,Divorced,39750,1.0,15,8,1,5.0,3,5,4,3,3,3,1.0,3.0,2.0,6.289166666666667,25,10.004166666666666,16.293333333333333,0
34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,4166,Male,1,Laboratory Technician,Divorced,107930,0.0,11,8,3,3.0,1,2,1,2,2,3,2.0,4.0,3.0,7.5975,30,9.978055555555555,17.575555555555557,0
28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,4167,Male,5,Research Director,Single,100960,5.0,13,8,0,6.0,2,4,0,3,3,3,3.0,3.0,3.0,10.49611111111111,32,9.984166666666667,20.48027777777778,2
29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,4168,Female,4,Laboratory Technician,Divorced,36460,1.0,14,8,0,10.0,3,10,8,8,4,3,2.0,1.0,3.0,8.015555555555556,27,10.009166666666667,18.024722222222223,1
32,No,Travel_Rarely,Human Resources,22,3,Human Resources,4169,Female,2,Research Director,Divorced,74460,0.0,19,8,0,7.0,3,6,0,5,3,3,1.0,2.0,2.0,10.699722222222222,22,10.024444444444445,20.724166666666665,2
22,No,Non-Travel,Research & Development,8,3,Life Sciences,4170,Female,3,Sales Executive,Divorced,108510,1.0,16,8,1,1.0,2,1,0,0,4,3,4.0,4.0,2.0,9.981388888888889,30,9.99611111111111,19.9775,2
53,No,Travel_Rarely,Research & Development,11,3,Medical,4171,Male,2,Manager,Married,21090,2.0,13,8,0,31.0,3,25,3,7,3,3,1.0,4.0,3.0,8.030555555555555,25,10.05,18.080555555555556,1
38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,4172,Female,1,Manufacturing Director,Single,37220,5.0,14,8,0,6.0,0,3,1,2,3,3,4.0,4.0,3.0,9.71,14,9.989166666666666,19.699166666666667,2
24,No,Non-Travel,Research & Development,1,5,Life Sciences,4173,Male,3,Research Scientist,Divorced,93800,0.0,16,8,0,5.0,2,4,1,3,2,3,1.0,3.0,2.0,6.9,29,9.976111111111111,16.87611111111111,0
36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,4174,Male,1,Research Director,Single,54860,7.0,12,8,1,10.0,2,5,0,3,3,3,3.0,1.0,3.0,6.495555555555556,27,10.015277777777778,16.510833333333334,0
34,No,Travel_Rarely,Sales,24,3,Marketing,4175,Male,4,Research Scientist,Single,27420,0.0,11,8,1,13.0,2,12,2,11,3,3,1.0,2.0,3.0,6.142777777777778,21,10.027222222222223,16.17,0
21,No,Travel_Rarely,Sales,2,3,Life Sciences,4176,Male,2,Manufacturing Director,Single,137570,1.0,12,8,1,0.0,3,0,0,0,3,3,3.0,4.0,3.0,5.986111111111111,33,10.017777777777777,16.003888888888888,0
34,Yes,Travel_Rarely,Sales,15,2,Marketing,4177,Female,2,Research Scientist,Single,84630,2.0,13,8,0,8.0,2,4,1,3,1,3,2.0,1.0,3.0,7.799722222222222,23,10.010277777777778,17.81,0
53,No,Travel_Rarely,Sales,2,1,Life Sciences,4178,Male,5,Human Resources,Divorced,31620,4.0,15,8,0,26.0,4,14,4,8,3,3,3.0,3.0,2.0,7.5152777777777775,16,10.010555555555555,17.525833333333335,0
32,Yes,Travel_Frequently,Research & Development,10,3,Medical,4179,Female,2,Manufacturing Director,Single,165980,1.0,13,8,0,10.0,2,10,6,7,3,3,2.0,1.0,3.0,9.54138888888889,27,9.977222222222222,19.51861111111111,2
42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,4180,Male,2,Laboratory Technician,Married,66510,0.0,20,8,0,10.0,5,9,4,2,2,4,3.0,2.0,3.0,6.9222222222222225,32,9.985833333333334,16.908055555555556,0
44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,4181,Female,1,Manufacturing Director,Married,23450,3.0,15,8,2,24.0,0,22,5,17,3,3,1.0,4.0,3.0,7.089722222222222,18,9.986666666666666,17.07638888888889,0
46,No,Travel_Rarely,Sales,2,3,Life Sciences,4182,Female,1,Research Scientist,Single,34200,3.0,13,8,2,22.0,3,2,2,1,1,3,2.0,1.0,2.0,8.0475,21,10.024444444444445,18.071944444444444,1
33,No,Travel_Rarely,Sales,3,3,Medical,4183,Male,1,Manufacturing Director,Single,43730,4.0,14,8,0,7.0,3,1,0,0,3,3,3.0,4.0,3.0,6.498333333333333,26,9.978055555555555,16.476388888888888,0
44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,4184,Male,5,Healthcare Representative,Married,47590,2.0,21,8,0,9.0,2,4,1,3,3,4,4.0,4.0,4.0,8.495555555555555,20,9.9875,18.483055555555556,1
30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,4185,Female,1,Research Scientist,Single,53010,1.0,16,8,1,10.0,3,10,1,8,3,3,4.0,3.0,3.0,6.059166666666667,22,9.994722222222222,16.05388888888889,0
39,Yes,Travel_Rarely,Human Resources,1,4,Medical,4186,Male,1,Sales Executive,Married,36730,3.0,14,8,1,19.0,3,1,0,0,3,3,4.0,4.0,4.0,6.508055555555556,20,10.023055555555555,16.531111111111112,0
24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,4187,Male,3,Sales Executive,Married,47680,2.0,11,8,1,6.0,2,2,2,0,2,3,2.0,4.0,2.0,9.68361111111111,16,10.009166666666667,19.692777777777778,2
43,No,Travel_Rarely,Sales,9,5,Technical Degree,4188,Female,1,Research Director,Divorced,12740,1.0,19,8,0,6.0,3,5,1,4,2,3,4.0,3.0,2.0,6.508333333333334,27,10.017222222222221,16.525555555555556,0
50,Yes,Travel_Rarely,Research & Development,12,4,Medical,4189,Male,1,Research Director,Married,49000,1.0,11,8,0,3.0,3,3,0,2,2,3,1.0,3.0,3.0,8.930555555555555,32,10.003055555555555,18.933611111111112,1
35,No,Travel_Rarely,Sales,2,4,Marketing,4190,Male,3,Manufacturing Director,Married,104660,1.0,13,8,0,2.0,1,2,2,2,3,3,4.0,4.0,3.0,7.090277777777778,28,9.995,17.085277777777776,0
36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,4191,Female,4,Sales Executive,Married,170070,9.0,12,8,1,6.0,2,1,0,0,2,3,2.0,1.0,4.0,9.114444444444445,24,9.969444444444445,19.08388888888889,2
33,No,Travel_Frequently,Sales,9,2,Marketing,4192,Male,4,Human Resources,Married,29090,2.0,11,8,0,10.0,2,5,1,3,2,3,3.0,1.0,3.0,6.563888888888889,22,10.01361111111111,16.5775,0
35,No,Travel_Rarely,Research & Development,10,1,Medical,4193,Male,1,Research Scientist,Divorced,57650,1.0,14,8,1,1.0,2,1,0,0,3,3,3.0,4.0,3.0,6.195277777777778,20,9.981666666666667,16.176944444444445,0
27,No,Travel_Rarely,Sales,8,2,Marketing,4194,Female,3,Research Scientist,Divorced,45990,1.0,15,8,1,1.0,3,1,0,0,2,3,4.0,1.0,3.0,7.592777777777778,22,9.985277777777778,17.578055555555554,0
26,Yes,Travel_Rarely,Sales,4,3,Marketing,4195,Male,2,Manager,Single,24040,1.0,12,8,0,1.0,6,1,0,1,3,3,1.0,3.0,2.0,7.7175,30,10.015555555555556,17.733055555555556,0
27,No,Travel_Frequently,Sales,24,3,Life Sciences,4196,Male,4,Healthcare Representative,Single,31720,1.0,20,8,1,9.0,1,9,1,7,3,4,4.0,3.0,3.0,6.806111111111111,33,9.984722222222222,16.79083333333333,0
30,No,Travel_Frequently,Research & Development,1,4,Medical,4197,Male,1,Research Scientist,Single,20330,1.0,14,8,1,12.0,3,12,3,7,1,3,3.0,4.0,3.0,6.8197222222222225,29,10.0075,16.827222222222222,0
41,Yes,Travel_Rarely,Sales,20,4,Marketing,4198,Male,2,Sales Executive,Married,102090,1.0,13,8,1,23.0,2,22,15,8,3,3,2.0,3.0,3.0,5.989444444444445,23,10.0175,16.006944444444443,0
34,No,Non-Travel,Research & Development,7,2,Technical Degree,4199,Female,1,Research Scientist,Single,86200,0.0,13,8,1,10.0,2,9,8,7,2,3,2.0,3.0,3.0,7.8133333333333335,20,10.015555555555556,17.82888888888889,0
37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,4200,Female,3,Sales Executive,Married,20640,4.0,16,8,0,8.0,3,1,0,0,2,3,2.0,2.0,3.0,6.091388888888889,34,10.018888888888888,16.110277777777778,0
46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,4201,Male,3,Sales Executive,Single,40350,4.0,14,8,1,14.0,2,9,0,8,3,3,1.0,4.0,3.0,9.2775,25,9.9925,19.27,2
35,No,Travel_Rarely,Research & Development,8,4,Medical,4202,Female,3,Research Scientist,Married,38380,1.0,16,8,1,1.0,2,1,0,1,3,3,4.0,4.0,3.0,6.892222222222222,20,9.99,16.88222222222222,0
48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,4203,Female,1,Sales Executive,Single,45910,9.0,16,8,0,23.0,6,1,0,0,1,3,1.0,3.0,3.0,9.345,26,10.029722222222222,19.37472222222222,2
28,Yes,Travel_Rarely,Research & Development,10,1,Medical,4204,Male,1,Sales Executive,Single,25610,1.0,22,8,1,2.0,3,2,2,2,3,4,3.0,3.0,2.0,10.71888888888889,29,10.044722222222223,20.76361111111111,2
44,No,Travel_Rarely,Research & Development,1,1,Medical,4205,Female,3,Research Scientist,Divorced,15630,5.0,12,8,2,9.0,3,4,1,3,3,3,2.0,1.0,2.0,9.404444444444444,22,9.986666666666666,19.391111111111112,2
35,No,Non-Travel,Research & Development,5,4,Technical Degree,4206,Female,3,Manufacturing Director,Married,48980,2.0,15,8,2,10.0,2,4,2,3,3,3,3.0,1.0,3.0,9.545555555555556,25,9.993333333333334,19.538888888888888,2
26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,4207,Female,3,Sales Executive,Married,47890,7.0,20,8,1,5.0,2,2,0,0,3,4,3.0,4.0,2.0,10.212222222222222,28,10.008055555555556,20.220277777777778,2
33,No,Travel_Frequently,Sales,29,4,Life Sciences,4208,Female,1,Human Resources,Single,31800,1.0,14,8,1,15.0,2,15,8,12,3,3,1.0,4.0,3.0,8.23,22,10.024166666666666,18.254166666666666,1
35,No,Travel_Frequently,Research & Development,15,3,Medical,4209,Male,3,Manufacturing Director,Married,65490,1.0,20,8,0,9.0,3,9,1,8,3,4,2.0,1.0,2.0,6.51,27,10.005833333333333,16.515833333333333,0
35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,4210,Female,1,Laboratory Technician,Married,63880,3.0,13,8,0,4.0,6,2,2,2,2,3,3.0,1.0,3.0,8.80861111111111,30,9.981666666666667,18.790277777777778,1
31,No,Travel_Rarely,Sales,10,2,Life Sciences,4211,Female,2,Research Scientist,Divorced,112440,3.0,12,8,1,10.0,3,7,1,7,3,3,4.0,4.0,2.0,6.1097222222222225,26,10.017777777777777,16.1275,0
37,No,Travel_Rarely,Sales,4,3,Marketing,4212,Male,4,Human Resources,Divorced,160320,1.0,13,8,0,7.0,2,7,0,7,3,3,1.0,3.0,4.0,7.373888888888889,32,9.981944444444444,17.355833333333333,0
32,No,Travel_Rarely,Research & Development,21,3,Other,4213,Male,2,Sales Executive,Married,23620,1.0,11,8,0,9.0,2,9,7,8,3,3,1.0,4.0,3.0,8.126944444444444,30,9.998055555555556,18.125,1
38,No,Travel_Frequently,Research & Development,25,3,Medical,4214,Male,2,Manufacturing Director,Single,163280,1.0,17,8,3,10.0,2,10,9,9,3,3,4.0,4.0,3.0,6.235,22,9.997777777777777,16.232777777777777,0
50,No,Travel_Rarely,Sales,2,4,Marketing,4215,Female,4,Research Scientist,Divorced,83760,5.0,14,8,3,29.0,2,27,13,8,3,3,2.0,3.0,2.0,9.482777777777779,20,10.03138888888889,19.514166666666668,2
59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4216,Male,1,Laboratory Technician,Single,166060,7.0,11,8,0,28.0,6,21,7,9,3,3,1.0,1.0,2.0,6.8805555555555555,17,9.974722222222223,16.85527777777778,0
36,No,Travel_Rarely,Sales,1,2,Marketing,4217,Female,2,Sales Executive,Divorced,86060,1.0,14,8,2,17.0,3,17,12,8,3,3,3.0,3.0,3.0,5.989444444444445,32,10.014444444444445,16.003888888888888,0
55,No,Travel_Rarely,Research & Development,7,3,Medical,4218,Male,3,Research Scientist,Divorced,22720,2.0,17,8,1,21.0,2,5,0,2,3,3,4.0,3.0,3.0,8.108888888888888,21,10.002777777777778,18.111666666666668,1
36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,4219,Female,2,Laboratory Technician,Single,20180,1.0,13,8,0,6.0,5,6,0,3,3,3,2.0,2.0,3.0,7.219166666666666,29,9.964166666666667,17.183333333333334,0
45,No,Travel_Rarely,Research & Development,1,2,Medical,4220,Female,1,Sales Executive,Divorced,70830,2.0,12,8,1,25.0,5,1,0,0,3,3,2.0,0.0,3.0,6.7619444444444445,31,9.98638888888889,16.748333333333335,0
35,No,Travel_Frequently,Human Resources,9,3,Other,4221,Female,2,Sales Representative,Married,40840,4.0,13,8,1,5.0,3,3,1,2,3,3,2.0,1.0,2.0,6.108888888888889,34,10.009444444444444,16.118333333333332,0
36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,4222,Male,4,Laboratory Technician,Married,144110,0.0,18,8,3,2.0,2,1,0,0,4,3,4.0,3.0,2.0,8.895277777777778,15,10.005,18.900277777777777,1
59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,4223,Male,3,Research Scientist,Single,23080,7.0,19,8,1,20.0,4,4,1,3,2,3,1.0,3.0,2.0,6.798333333333333,22,9.980555555555556,16.77888888888889,0
29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,4224,Female,1,Sales Representative,Married,48410,0.0,11,8,0,6.0,3,5,0,4,3,3,3.0,2.0,3.0,7.813611111111111,17,9.988055555555556,17.801666666666666,0
31,No,Travel_Rarely,Research & Development,3,2,Medical,4225,Female,3,Sales Executive,Single,42850,1.0,21,8,1,1.0,2,1,1,0,1,4,3.0,2.0,3.0,6.348611111111111,35,9.973333333333333,16.321944444444444,0
32,No,Travel_Rarely,Sales,3,4,Life Sciences,4226,Male,2,Manufacturing Director,Married,97150,1.0,15,8,1,10.0,1,10,0,9,2,3,2.0,2.0,3.0,7.5152777777777775,20,9.975833333333334,17.49111111111111,0
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4227,Male,2,Sales Representative,Married,43200,0.0,17,8,0,5.0,2,1,0,0,3,3,2.0,4.0,3.0,7.206111111111111,25,10.011111111111111,17.217222222222222,0
31,No,Travel_Rarely,Research & Development,27,3,Medical,4228,Female,2,Research Director,Single,21320,1.0,18,8,0,11.0,3,11,1,8,3,3,3.0,4.0,3.0,6.118333333333333,31,10.006666666666666,16.125,0
35,No,Travel_Rarely,Research & Development,2,4,Medical,4229,Male,2,Healthcare Representative,Single,101240,0.0,14,8,1,16.0,2,15,2,8,4,3,3.0,1.0,3.0,5.999722222222222,24,10.011388888888888,16.011111111111113,0
45,No,Travel_Rarely,Human Resources,14,3,Human Resources,4230,Female,1,Sales Executive,Married,54730,4.0,13,8,0,17.0,3,0,0,0,1,3,4.0,1.0,4.0,8.909444444444444,23,10.01388888888889,18.923333333333332,1
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4231,Female,3,Sales Executive,Single,52070,4.0,17,8,3,16.0,3,5,0,2,3,3,1.0,3.0,4.0,6.568888888888889,30,10.001666666666667,16.570555555555554,0
46,No,Travel_Rarely,Research & Development,9,3,Medical,4232,Male,3,Manager,Divorced,164370,8.0,15,8,1,16.0,0,4,0,2,3,3,2.0,2.0,3.0,10.30638888888889,17,9.999722222222223,20.30611111111111,2
30,No,Travel_Rarely,Sales,18,3,Life Sciences,4233,Male,4,Human Resources,Married,22960,1.0,18,8,1,10.0,2,10,3,0,3,3,4.0,4.0,2.0,9.175,22,9.986666666666666,19.161666666666665,2
35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,4234,Female,3,Human Resources,Single,40690,1.0,13,8,0,6.0,5,6,0,4,3,3,2.0,3.0,3.0,7.879166666666666,25,10.006666666666666,17.885833333333334,0
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4235,Female,2,Laboratory Technician,Married,74410,3.0,12,8,1,24.0,4,1,1,0,3,3,1.0,4.0,3.0,6.696666666666666,29,9.96861111111111,16.665277777777778,0
38,No,Non-Travel,Sales,11,1,Marketing,4236,Male,2,Laboratory Technician,Divorced,24300,7.0,13,8,2,17.0,2,13,1,9,4,3,2.0,4.0,3.0,8.808333333333334,23,9.998333333333333,18.80666666666667,1
34,No,Travel_Rarely,Research & Development,8,2,Medical,4237,Male,1,Research Scientist,Married,58780,1.0,14,8,0,5.0,1,5,1,3,3,3,1.0,2.0,3.0,7.978055555555556,22,9.991111111111111,17.969166666666666,0
56,No,Travel_Rarely,Human Resources,2,1,Medical,4238,Male,2,Sales Executive,Single,26440,4.0,11,8,1,37.0,2,6,0,2,3,3,4.0,4.0,2.0,6.3052777777777775,19,10.002222222222223,16.3075,0
23,No,Travel_Rarely,Research & Development,10,3,Medical,4239,Male,2,Laboratory Technician,Divorced,64390,3.0,22,8,3,3.0,2,0,0,0,3,4,3.0,1.0,3.0,6.401111111111111,30,9.998611111111112,16.399722222222223,0
51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,4240,Female,5,Manufacturing Director,Married,24510,3.0,17,8,0,10.0,2,4,0,3,2,3,4.0,4.0,3.0,6.7252777777777775,18,10.000555555555556,16.725833333333334,0
30,No,Travel_Rarely,Sales,8,2,Technical Degree,4241,Male,1,Sales Representative,Married,63920,1.0,21,8,1,11.0,2,11,10,8,4,4,3.0,4.0,3.0,7.5875,21,10.004722222222222,17.592222222222222,0
46,Yes,Travel_Rarely,Sales,1,2,Medical,4242,Female,2,Research Scientist,Single,97140,1.0,22,8,0,9.0,0,9,4,7,3,4,3.0,4.0,3.0,6.168888888888889,34,10.008888888888889,16.177777777777777,0
40,No,Travel_Frequently,Research & Development,6,3,Medical,4243,Male,1,Healthcare Representative,Married,60770,1.0,16,8,2,22.0,2,22,11,11,2,3,3.0,2.0,2.0,7.405833333333334,18,9.988333333333333,17.394166666666667,0
51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4244,Female,5,Sales Representative,Single,24500,0.0,12,8,1,11.0,2,10,1,0,3,3,3.0,4.0,1.0,10.096944444444444,24,9.983888888888888,20.080833333333334,2
30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,4245,Male,1,Manufacturing Director,Divorced,92500,1.0,12,8,3,11.0,0,11,2,7,3,3,3.0,2.0,2.0,8.090833333333334,22,10.024166666666666,18.115,1
46,No,Travel_Frequently,Research & Development,12,1,Medical,4246,Male,1,Laboratory Technician,Married,20740,2.0,15,8,1,21.0,3,10,9,5,3,3,3.0,1.0,2.0,8.994444444444444,16,9.986944444444445,18.98138888888889,1
32,No,Travel_Rarely,Sales,15,3,Marketing,4247,Male,1,Research Scientist,Single,101690,1.0,14,8,0,12.0,6,11,5,7,2,3,2.0,3.0,3.0,7.266388888888889,22,9.972777777777777,17.239166666666666,0
54,No,Travel_Rarely,Research & Development,25,1,Medical,4248,Female,1,Laboratory Technician,Married,48550,9.0,25,8,1,16.0,2,4,0,3,2,4,1.0,3.0,1.0,7.6275,31,9.961944444444445,17.589444444444446,0
24,No,Travel_Rarely,Sales,6,2,Marketing,4249,Male,2,Research Scientist,Married,40870,0.0,20,8,3,4.0,1,3,0,2,3,4,1.0,3.0,2.0,7.805555555555555,22,10.009722222222223,17.815277777777776,0
28,No,Non-Travel,Sales,9,4,Medical,4250,Male,2,Laboratory Technician,Married,23670,1.0,13,8,0,5.0,2,5,0,4,2,3,2.0,3.0,4.0,5.983055555555556,25,9.981666666666667,15.964722222222223,0
58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4251,Male,2,Sales Executive,Single,29720,0.0,14,8,0,38.0,2,37,1,8,4,3,4.0,3.0,2.0,7.1177777777777775,21,9.993333333333334,17.11111111111111,0
44,No,Non-Travel,Research & Development,23,2,Medical,4252,Female,1,Research Scientist,Married,195860,4.0,16,8,0,17.0,3,3,1,2,2,3,2.0,2.0,4.0,6.737222222222222,33,9.96861111111111,16.705833333333334,0
37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,4253,Male,2,Healthcare Representative,Divorced,54840,4.0,17,8,0,7.0,4,3,0,2,3,3,3.0,1.0,3.0,10.096388888888889,18,10.017222222222221,20.113611111111112,2
32,No,Travel_Rarely,Human Resources,12,2,Human Resources,4254,Female,1,Sales Representative,Single,20610,1.0,15,8,1,1.0,2,1,0,0,2,3,4.0,1.0,3.0,8.000555555555556,28,9.991388888888888,17.991944444444446,1
20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,4255,Female,2,Healthcare Representative,Single,99240,1.0,22,8,0,1.0,3,1,1,0,3,4,4.0,4.0,3.0,10.716944444444444,20,9.982777777777779,20.69972222222222,2
34,No,Travel_Rarely,Research & Development,1,4,Other,4256,Male,4,Laboratory Technician,Single,41980,1.0,22,8,1,16.0,2,16,2,10,2,4,1.0,3.0,3.0,7.608055555555556,27,9.97861111111111,17.586666666666666,0
37,No,Non-Travel,Sales,24,2,Life Sciences,4257,Male,1,Research Scientist,Divorced,68150,5.0,20,8,1,17.0,3,1,0,0,3,4,3.0,4.0,4.0,7.7525,20,9.99611111111111,17.74861111111111,0
59,No,Non-Travel,Research & Development,12,2,Life Sciences,4258,Male,2,Sales Executive,Married,47230,9.0,14,8,0,30.0,0,3,2,2,3,3,3.0,4.0,3.0,7.2058333333333335,28,9.995555555555555,17.20138888888889,0
50,No,Travel_Frequently,Research & Development,3,4,Medical,4259,Male,4,Research Scientist,Married,61420,3.0,13,8,2,28.0,3,8,0,7,2,3,1.0,2.0,2.0,9.5775,17,10.02,19.5975,2
25,Yes,Travel_Rarely,Sales,10,1,Marketing,4260,Male,2,Research Director,Single,82370,1.0,13,8,0,6.0,6,6,0,3,2,3,3.0,3.0,3.0,8.47888888888889,19,10.003055555555555,18.481944444444444,1
25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,4261,Male,1,Laboratory Technician,Married,88530,1.0,22,8,1,2.0,3,2,2,1,3,4,4.0,4.0,3.0,7.685,32,10.006666666666666,17.691666666666666,0
22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4262,Male,1,Sales Representative,Single,193310,1.0,12,8,1,1.0,2,0,0,0,3,3,2.0,4.0,3.0,6.288888888888889,21,10.019444444444444,16.308333333333334,0
51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4263,Female,1,Sales Executive,Single,20730,3.0,14,8,1,23.0,4,13,12,8,3,3,1.0,1.0,2.0,7.503055555555555,30,10.033611111111112,17.536666666666665,0
34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,4264,Female,5,Sales Executive,Single,55620,1.0,15,8,0,9.0,3,9,0,6,3,3,1.0,3.0,3.0,8.176944444444445,26,9.978333333333333,18.155277777777776,1
54,No,Non-Travel,Research & Development,9,3,Life Sciences,4265,Male,1,Laboratory Technician,Single,196130,2.0,17,8,0,23.0,5,5,4,4,3,3,4.0,4.0,3.0,8.078888888888889,22,9.954166666666667,18.033055555555556,1
24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4266,Male,2,Laboratory Technician,Married,34070,0.0,13,8,1,6.0,4,5,1,2,3,3,2.0,3.0,3.0,6.515,30,9.9675,16.4825,0
34,No,Travel_Rarely,Sales,4,3,Marketing,4267,Female,2,Sales Representative,Divorced,50630,6.0,12,8,1,12.0,2,1,0,0,3,3,3.0,2.0,3.0,6.020833333333333,31,9.9875,16.008333333333333,0
37,No,Travel_Rarely,Sales,6,1,Technical Degree,4268,Male,1,Laboratory Technician,Single,46390,2.0,12,8,2,12.0,3,5,1,3,3,3,3.0,4.0,3.0,6.211666666666667,28,10.010277777777778,16.221944444444443,0
34,No,Travel_Rarely,Sales,9,2,Medical,4269,Male,2,Healthcare Representative,Single,48760,2.0,21,8,1,14.0,3,11,5,8,3,4,3.0,1.0,3.0,7.862222222222222,30,10.019166666666667,17.88138888888889,0
